,yrmts,ppt
81,1901may,24.19000053
82,1901nov,103.5999985
83,1901oct,45.15000153
84,1901sep,35.18000031
85,1902apr,60.84999847
86,1902aug,0.819999993
87,1902dec,90.62000275
88,1902feb,300.1400146
89,1902jan,38.52000046
90,1902jul,0.100000001
91,1902jun,2.25
92,1902mar,102.8099976
93,1902may,30.96999931
94,1902nov,115.4199982
95,1902oct,85.48999786
96,1902sep,0.029999999
97,1903apr,12.68000031
98,1903aug,0
99,1903dec,72.38999939
100,1903feb,53.70999908
101,1903jan,167.6300049
102,1903jul,0
103,1903jun,0.74000001
104,1903mar,185.6999969
105,1903may,1.519999981
106,1903nov,172.6699982
107,1903oct,16.92000008
108,1903sep,0.129999995
109,1904apr,53.08000183
110,1904aug,1.769999981
111,1904dec,104.5
112,1904feb,296.2399902
113,1904jan,45.41999817
114,1904jul,1.570000052
115,1904jun,0.629999995
116,1904mar,281.230011
117,1904may,4.210000038
118,1904nov,68.87999725
119,1904oct,98.23000336
120,1904sep,92.94999695
121,1905apr,31.60000038
122,1905aug,1.139999986
123,1905dec,46.34999847
124,1905feb,91.55000305
125,1905jan,169.6499939
126,1905jul,0
127,1905jun,2.24000001
128,1905mar,136.9100037
129,1905may,71.23000336
130,1905nov,37.68999863
131,1905oct,0.230000004
132,1905sep,1.190000057
133,1906apr,30.68000031
134,1906aug,0.25999999
135,1906dec,216.9600067
136,1906feb,143.6900024
137,1906jan,305.6000061
138,1906jul,0
139,1906jun,24.18000031
140,1906mar,230.5700073
141,1906may,79.95999908
142,1906nov,39.86000061
143,1906oct,0.349999994
144,1906sep,6.800000191
145,1907apr,15.80000019
146,1907aug,0
147,1907dec,165.0800018
148,1907feb,114.8000031
149,1907jan,185.0700073
150,1907jul,0.879999995
151,1907jun,22.17000008
152,1907mar,338.5499878
153,1907may,7.929999828
154,1907nov,4.260000229
155,1907oct,20.80999947
156,1907sep,0.790000021
157,1908apr,5.630000114
158,1908aug,0
159,1908dec,83.34999847
160,1908feb,107.9100037
161,1908jan,129.0399933
162,1908jul,0.029999999
163,1908jun,2.579999924
164,1908mar,32.99000168
165,1908may,22.17000008
166,1908nov,57.18999863
167,1908oct,23.59000015
168,1908sep,5.710000038
169,1909apr,0.100000001
170,1909aug,0
171,1909dec,175.5500031
172,1909feb,231.1100006
173,1909jan,526.0499878
174,1909jul,0.660000026
175,1909jun,3.529999971
176,1909mar,73.91000366
177,1909may,0.409999996
178,1909nov,73.80000305
179,1909oct,43.72999954
180,1909sep,24.76000023
181,1910apr,11.68000031
182,1910aug,0
183,1910dec,46.27999878
184,1910feb,65.22000122
185,1910jan,135.4100037
186,1910jul,0.409999996
187,1910jun,0.939999998
188,1910mar,97.47000122
189,1910may,3.720000029
190,1910nov,27.38999939
191,1910oct,17.17000008
192,1910sep,5.480000019
193,1911apr,52.75999832
194,1911aug,0
195,1911dec,56.61000061
196,1911feb,74.76000214
197,1911jan,395.6499939
198,1911jul,0
199,1911jun,5.510000229
200,1911mar,171.7799988
201,1911may,12.68999958
202,1911nov,17.72999954
203,1911oct,12.61999989
204,1911sep,1.190000057
205,1912apr,58.16999817
206,1912aug,0
207,1912dec,49.72000122
208,1912feb,17.14999962
209,1912jan,100.1299973
210,1912jul,0
211,1912jun,17.28000069
212,1912mar,110.7600021
213,1912may,39.52000046
214,1912nov,96.54000092
215,1912oct,25.90999985
216,1912sep,74.76999664
217,1913apr,32.40000153
218,1913aug,0
219,1913dec,312.6000061
220,1913feb,8.430000305
221,1913jan,178.3999939
222,1913jul,3.380000114
223,1913jun,7.900000095
224,1913mar,55.54000092
225,1913may,23.87000084
226,1913nov,160.5700073
227,1913oct,0.939999998
228,1913sep,0
229,1914apr,38.84999847
230,1914aug,0
231,1914dec,155.5700073
232,1914feb,165.9199982
233,1914jan,399.7200012
234,1914jul,0
235,1914jun,14.78999996
236,1914mar,39.16999817
237,1914may,18.81999969
238,1914nov,18.09000015
239,1914oct,44.13000107
240,1914sep,2.569999933
241,1915apr,17.14999962
242,1915aug,0.25
243,1915dec,195.1600037
244,1915feb,294.6600037
245,1915jan,265.7099915
246,1915jul,0.230000004
247,1915jun,0
248,1915mar,91.20999908
249,1915may,99.25
250,1915nov,42.84999847
251,1915oct,4.510000229
252,1915sep,0.090000004
253,1916apr,4.329999924
254,1916aug,7.739999771
255,1916dec,165.4700012
256,1916feb,92.44000244
257,1916jan,448.480011
258,1916jul,6.920000076
259,1916jun,7.599999905
260,1916mar,56.74000168
261,1916may,10.89999962
262,1916nov,47.11999893
263,1916oct,21.64999962
264,1916sep,9.619999886
265,1917apr,36.75999832
266,1917aug,0.25
267,1917dec,51.5
268,1917feb,185.7400055
269,1917jan,67.54000092
270,1917jul,0.870000005
271,1917jun,0
272,1917mar,32.15000153
273,1917may,6.429999828
274,1917nov,29.63999939
275,1917oct,0.029999999
276,1917sep,9.069999695
277,1918apr,22.39999962
278,1918aug,0
279,1918dec,62.15999985
280,1918feb,159.6300049
281,1918jan,39.81000137
282,1918jul,1.700000048
283,1918jun,1.399999976
284,1918mar,112.6200027
285,1918may,1.769999981
286,1918nov,89.76999664
287,1918oct,16.37999916
288,1918sep,85.77999878
289,1919apr,16.59000015
290,1919aug,0
291,1919dec,121.4300003
292,1919feb,247.0099945
293,1919jan,129.3600006
294,1919jul,0
295,1919jun,0
296,1919mar,91.5
297,1919may,2.049999952
298,1919nov,13.5
299,1919oct,9.56000042
300,1919sep,19.98999977
301,1920apr,69.91999817
302,1920aug,4.909999847
303,1920dec,217.8500061
304,1920feb,28.69000053
305,1920jan,10.32999992
306,1920jul,2.019999981
307,1920jun,7.110000134
308,1920mar,119.3000031
309,1920may,1.580000043
310,1920nov,192.7200012
311,1920oct,69.36000061
312,1920sep,6.480000019
313,1921apr,15.14999962
314,1921aug,0
315,1921dec,168.8399963
316,1921feb,38.22000122
317,1921jan,251.2299957
318,1921jul,0
319,1921jun,1.50999999
320,1921mar,63.77999878
321,1921may,24.92000008
322,1921nov,44.09000015
323,1921oct,20.27000046
324,1921sep,2.50999999
325,1922apr,13.17000008
326,1922aug,1.649999976
327,1922dec,251.3300018
328,1922feb,192.5200043
329,1922jan,58.49000168
330,1922jul,0.170000002
331,1922jun,3.579999924
332,1922mar,74.31999969
333,1922may,14.06000042
334,1922nov,114.75
335,1922oct,74.20999908
336,1922sep,0.310000002
337,1923apr,118.7699966
338,1923aug,1.330000043
339,1923dec,39.15000153
340,1923feb,24.61000061
341,1923jan,91.44999695
342,1923jul,0.589999974
343,1923jun,13.06999969
344,1923mar,2.900000095
345,1923may,4.050000191
346,1923nov,15.46000004
347,1923oct,19.07999992
348,1923sep,49.97999954
349,1924apr,6.269999981
350,1924aug,1.600000024
351,1924dec,181.6799927
352,1924feb,89.69999695
353,1924jan,96.25
354,1924jul,0
355,1924jun,0.01
356,1924mar,35.34999847
357,1924may,3.880000114
358,1924nov,51.63999939
359,1924oct,124.75
360,1924sep,1.340000033
361,1925apr,68.41999817
362,1925aug,1.99000001
363,1925dec,41.90000153
364,1925feb,282.980011
365,1925jan,51.95999908
366,1925jul,1.799999952
367,1925jun,3.339999914
368,1925mar,71.91000366
369,1925may,88.88999939
370,1925nov,60.40000153
371,1925oct,5.96999979
372,1925sep,25.51000023
373,1926apr,157.2400055
374,1926aug,1.99000001
375,1926dec,73.75
376,1926feb,192.4199982
377,1926jan,206.7899933
378,1926jul,0.050000001
379,1926jun,0
380,1926mar,3.470000029
381,1926may,11.67000008
382,1926nov,245.0599976
383,1926oct,52.77999878
384,1926sep,0.529999971
385,1927apr,71.87000275
386,1927aug,1.200000048
387,1927dec,106.9300003
388,1927feb,244.7400055
389,1927jan,141.0800018
390,1927jul,0.879999995
391,1927jun,13.60000038
392,1927mar,62.77000046
393,1927may,12.48999977
394,1927nov,126.2900009
395,1927oct,42.45000076
396,1927sep,0.479999989
397,1928apr,42.25999832
398,1928aug,0
399,1928dec,119.5699997
400,1928feb,85.65000153
401,1928jan,78.12999725
402,1928jul,0.289999992
403,1928jun,0.75
404,1928mar,160.8800049
405,1928may,5.440000057
406,1928nov,109.8600006
407,1928oct,7.429999828
408,1928sep,1.629999995
409,1929apr,30.27000046
410,1929aug,0
411,1929dec,235.9199982
412,1929feb,62.16999817
413,1929jan,37.45999908
414,1929jul,0
415,1929jun,39.81000137
416,1929mar,50.00999832
417,1929may,0.779999971
418,1929nov,0
419,1929oct,2.769999981
420,1929sep,0
421,1930apr,45.34000015
422,1930aug,0.519999981
423,1930dec,20.86000061
424,1930feb,90.22000122
425,1930jan,144.25
426,1930jul,0
427,1930jun,0
428,1930mar,96.01000214
429,1930may,14.18999958
430,1930nov,46.11000061
431,1930oct,19.68000031
432,1930sep,13.38000011
433,1931apr,10.61999989
434,1931aug,0
435,1931dec,300.6400146
436,1931feb,43.33000183
437,1931jan,165.1000061
438,1931jul,0
439,1931jun,25.26000023
440,1931mar,56.90000153
441,1931may,34.56999969
442,1931nov,52.74000168
443,1931oct,39.00999832
444,1931sep,2.039999962
445,1932apr,31.39999962
446,1932aug,0
447,1932dec,98.04000092
448,1932feb,48.33000183
449,1932jan,72.37000275
450,1932jul,1.379999995
451,1932jun,1.450000048
452,1932mar,20.79000092
453,1932may,32.41999817
454,1932nov,30.43000031
455,1932oct,0.889999986
456,1932sep,0
457,1933apr,2.349999905
458,1933aug,0
459,1933dec,213.8099976
460,1933feb,26.45000076
461,1933jan,174.5800018
462,1933jul,0.079999998
463,1933jun,0.660000026
464,1933mar,91.98000336
465,1933may,39.56000137
466,1933nov,0.209999993
467,1933oct,59.86000061
468,1933sep,4.659999847
469,1934apr,22.38999939
470,1934aug,0.460000008
471,1934dec,78.76000214
472,1934feb,122.8799973
473,1934jan,47.70999908
474,1934jul,0
475,1934jun,15.43000031
476,1934mar,24.89999962
477,1934may,21.72999954
478,1934nov,119.6999969
479,1934oct,54.40999985
480,1934sep,4.159999847
481,1935apr,116.3799973
482,1935aug,2.319999933
483,1935dec,79.30000305
484,1935feb,60.91999817
485,1935jan,201.8800049
486,1935jul,0.25
487,1935jun,0
488,1935mar,125.3799973
489,1935may,0.850000024
490,1935nov,35.13999939
491,1935oct,36.74000168
492,1935sep,8.670000076
493,1936apr,46.06999969
494,1936aug,0.079999998
495,1936dec,72.87999725
496,1936feb,271.3699951
497,1936jan,213.5700073
498,1936jul,3.5
499,1936jun,37.77000046
500,1936mar,39.79999924
501,1936may,17.70000076
502,1936nov,0.589999974
503,1936oct,9.590000153
504,1936sep,2.25999999
505,1937apr,27.25
506,1937aug,0
507,1937dec,185.5
508,1937feb,223.2899933
509,1937jan,109.8899994
510,1937jul,2.410000086
511,1937jun,30.15999985
512,1937mar,157.5500031
513,1937may,1.470000029
514,1937nov,153.2700043
515,1937oct,37.25
516,1937sep,0.029999999
517,1938apr,52.22000122
518,1938aug,0.02
519,1938dec,45.18999863
520,1938feb,286.0899963
521,1938jan,140.25
522,1938jul,0.079999998
523,1938jun,0
524,1938mar,202.0099945
525,1938may,2.619999886
526,1938nov,38.66999817
527,1938oct,52.20000076
528,1938sep,15.40999985
529,1939apr,3.309999943
530,1939aug,0.379999995
531,1939dec,86.34999847
532,1939feb,37.65000153
533,1939jan,89
534,1939jul,0
535,1939jun,0.720000029
536,1939mar,64.58999634
537,1939may,30.45999908
538,1939nov,7.920000076
539,1939oct,8.970000267
540,1939sep,4.460000038
541,1940apr,30.70000076
542,1940aug,0
543,1940dec,357.4299927
544,1940feb,317.4100037
545,1940jan,296.2099915
546,1940jul,0.219999999
547,1940jun,1.929999948
548,1940mar,160.5500031
549,1940may,37.29000092
550,1940nov,56.08000183
551,1940oct,47.36999893
552,1940sep,11.55000019
553,1941apr,135.8399963
554,1941aug,2.50999999
555,1941dec,277.2600098
556,1941feb,243.5500031
557,1941jan,275.5599976
558,1941jul,0
559,1941jun,15.30000019
560,1941mar,157.2799988
561,1941may,38.25
562,1941nov,72.47000122
563,1941oct,43.15999985
564,1941sep,1.440000057
565,1942apr,140.0299988
566,1942aug,0.050000001
567,1942dec,130.6999969
568,1942feb,196.5299988
569,1942jan,182.0700073
570,1942jul,0.07
571,1942jun,0.280000001
572,1942mar,83.31999969
573,1942may,43.18000031
574,1942nov,106.8899994
575,1942oct,22.02000046
576,1942sep,1.190000057
577,1943apr,60.09999847
578,1943aug,0
579,1943dec,68.63999939
580,1943feb,49.43000031
581,1943jan,271.5100098
582,1943jul,0.100000001
583,1943jun,4.230000019
584,1943mar,80.72000122
585,1943may,2.5
586,1943nov,29.26000023
587,1943oct,20
588,1943sep,0.870000005
589,1944apr,60.20000076
590,1944aug,0.079999998
591,1944dec,87.29000092
592,1944feb,159.8600006
593,1944jan,138.0800018
594,1944jul,0
595,1944jun,12.77999973
596,1944mar,67.08000183
597,1944may,30.78000069
598,1944nov,132.0099945
599,1944oct,53.52000046
600,1944sep,0.660000026
601,1945apr,9.149999619
602,1945aug,0
603,1945dec,257.5100098
604,1945feb,131.1699982
605,1945jan,61.47999954
606,1945jul,0
607,1945jun,0.600000024
608,1945mar,111.3399963
609,1945may,35.61999893
610,1945nov,106.2900009
611,1945oct,122.7699966
612,1945sep,0.219999999
613,1946apr,8.600000381
614,1946aug,0
615,1946dec,85.62999725
616,1946feb,57.97999954
617,1946jan,43.58000183
618,1946jul,6.329999924
619,1946jun,0.01
620,1946mar,44.65000153
621,1946may,12.15999985
622,1946nov,103.5400009
623,1946oct,7.989999771
624,1946sep,3.380000114
625,1947apr,14.48999977
626,1947aug,0.850000024
627,1947dec,29.86000061
628,1947feb,89.94000244
629,1947jan,25.19000053
630,1947jul,0
631,1947jun,42.09999847
632,1947mar,125.9400024
633,1947may,8.079999924
634,1947nov,23.20000076
635,1947oct,121.0100021
636,1947sep,0
637,1948apr,169.3600006
638,1948aug,0.479999989
639,1948dec,131.6300049
640,1948feb,39.11000061
641,1948jan,60.15999985
642,1948jul,0.039999999
643,1948jun,12.5
644,1948mar,112.7900009
645,1948may,32.99000168
646,1948nov,31.95000076
647,1948oct,23.17000008
648,1948sep,5.119999886
649,1949apr,0.5
650,1949aug,2.069999933
651,1949dec,49
652,1949feb,86.70999908
653,1949jan,39.83000183
654,1949jul,2.329999924
655,1949jun,0.400000006
656,1949mar,188.8099976
657,1949may,13.02999973
658,1949nov,56.66999817
659,1949oct,1.159999967
660,1949sep,1.230000019
661,1950apr,35.36000061
662,1950aug,0
663,1950dec,192.8500061
664,1950feb,118.7799988
665,1950jan,207.6300049
666,1950jul,0
667,1950jun,1.24000001
668,1950mar,69.09999847
669,1950may,16.90999985
670,1950nov,164.0700073
671,1950oct,128.8300018
672,1950sep,3.279999971
673,1951apr,28.36000061
674,1951aug,0.209999993
675,1951dec,220.2200012
676,1951feb,80.84999847
677,1951jan,155.7400055
678,1951jul,0
679,1951jun,0
680,1951mar,44.47999954
681,1951may,38.43999863
682,1951nov,124.3000031
683,1951oct,67.12000275
684,1951sep,0.419999987
685,1952apr,19.57999992
686,1952aug,0
687,1952dec,338.5
688,1952feb,88.40000153
689,1952jan,265.4100037
690,1952jul,1.440000057
691,1952jun,34.63000107
692,1952mar,117.25
693,1952may,7.730000019
694,1952nov,62.72000122
695,1952oct,2.309999943
696,1952sep,0.469999999
697,1953apr,75.40000153
698,1953aug,10.32999992
699,1953dec,25.72999954
700,1953feb,0.620000005
701,1953jan,191.4799957
702,1953jul,0
703,1953jun,16.65999985
704,1953mar,92.47000122
705,1953may,24.01000023
706,1953nov,104.7799988
707,1953oct,27.23999977
708,1953sep,0
709,1954apr,66.69999695
710,1954aug,42.11999893
711,1954dec,131.1499939
712,1954feb,109.5500031
713,1954jan,197.4600067
714,1954jul,1.769999981
715,1954jun,12.47000027
716,1954mar,128.3899994
717,1954may,1.809999943
718,1954nov,123.5500031
719,1954oct,11.09000015
720,1954sep,1.100000024
721,1955apr,82.38999939
722,1955aug,0
723,1955dec,465.2099915
724,1955feb,43.86999893
725,1955jan,73.34999847
726,1955jul,0
727,1955jun,0.5
728,1955mar,16.87999916
729,1955may,0
730,1955nov,70.68000031
731,1955oct,8.909999847
732,1955sep,13.39000034
733,1956apr,55.75999832
734,1956aug,0
735,1956dec,7.059999943
736,1956feb,202.2200012
737,1956jan,287.0700073
738,1956jul,1.620000005
739,1956jun,2.559999943
740,1956mar,5.400000095
741,1956may,19.61000061
742,1956nov,3.210000038
743,1956oct,71.36000061
744,1956sep,5.820000172
745,1957apr,52.91999817
746,1957aug,0
747,1957dec,113.6500015
748,1957feb,172.7299957
749,1957jan,122.5500031
750,1957jul,0.059999999
751,1957jun,2.210000038
752,1957mar,61.27000046
753,1957may,83.52999878
754,1957nov,28.63999939
755,1957oct,138.6100006
756,1957sep,85.08000183
757,1958apr,136.6100006
758,1958aug,0.769999981
759,1958dec,38.15000153
760,1958feb,331.1400146
761,1958jan,185.1000061
762,1958jul,7.570000172
763,1958jun,22.55999947
764,1958mar,185.6000061
765,1958may,21.20999908
766,1958nov,9.149999619
767,1958oct,4.019999981
768,1958sep,0.579999983
769,1959apr,10.60999966
770,1959aug,0.109999999
771,1959dec,51.20000076
772,1959feb,195.25
773,1959jan,219.8300018
774,1959jul,0
775,1959jun,0
776,1959mar,25.89999962
777,1959may,1.799999952
778,1959nov,0.270000011
779,1959oct,0.349999994
780,1959sep,72.41000366
781,1960apr,41.63000107
782,1960aug,0
783,1960dec,107.1999969
784,1960feb,191.1499939
785,1960jan,162.5599976
786,1960jul,0.819999993
787,1960jun,0.07
788,1960mar,100.5100021
789,1960may,30.56999969
790,1960nov,113.9599991
791,1960oct,20.79999924
792,1960sep,0.079999998
793,1961apr,42.13999939
794,1961aug,3.220000029
795,1961dec,95.19999695
796,1961feb,64.37999725
797,1961jan,118.6900024
798,1961jul,0
799,1961jun,2.609999895
800,1961mar,91.55000305
801,1961may,7.599999905
802,1961nov,91.19999695
803,1961oct,5.489999771
804,1961sep,11.38000011
805,1962apr,6.730000019
806,1962aug,1.700000048
807,1962dec,101.1399994
808,1962feb,249.2700043
809,1962jan,45.65999985
810,1962jul,0
811,1962jun,0.5
812,1962mar,112.4700012
813,1962may,6.809999943
814,1962nov,26.77000046
815,1962oct,259.7200012
816,1962sep,7.329999924
817,1963apr,151.7899933
818,1963aug,1.059999943
819,1963dec,18.37000084
820,1963feb,122.8199997
821,1963jan,156.8600006
822,1963jul,0
823,1963jun,0.540000021
824,1963mar,136.0899963
825,1963may,23.44000053
826,1963nov,158.9100037
827,1963oct,62.52000046
828,1963sep,0.899999976
829,1964apr,5.329999924
830,1964aug,0.74000001
831,1964dec,282.3399963
832,1964feb,4.119999886
833,1964jan,130.2100067
834,1964jul,1.789999962
835,1964jun,14.27999973
836,1964mar,51.06999969
837,1964may,12.25
838,1964nov,146.7700043
839,1964oct,58.20000076
840,1964sep,1.00999999
841,1965apr,109.3199997
842,1965aug,21.37999916
843,1965dec,106.4300003
844,1965feb,25.63999939
845,1965jan,206.7599945
846,1965jul,0.519999981
847,1965jun,0.25999999
848,1965mar,29.48999977
849,1965may,0.699999988
850,1965nov,188.1100006
851,1965oct,1.149999976
852,1965sep,0
853,1966apr,21.23999977
854,1966aug,8.840000153
855,1966dec,145.8699951
856,1966feb,91.66000366
857,1966jan,172.3399963
858,1966jul,0.670000017
859,1966jun,2.220000029
860,1966mar,17.43000031
861,1966may,2.700000048
862,1966nov,189.1100006
863,1966oct,0.059999999
864,1966sep,6.179999828
865,1967apr,124.3499985
866,1967aug,0.600000024
867,1967dec,85.40000153
868,1967feb,9.300000191
869,1967jan,309.769989
870,1967jul,1.00999999
871,1967jun,58.50999832
872,1967mar,165.1900024
873,1967may,4.239999771
874,1967nov,56.04000092
875,1967oct,26.95000076
876,1967sep,2.960000038
877,1968apr,13.75
878,1968aug,29.48999977
879,1968dec,207.7200012
880,1968feb,108.4199982
881,1968jan,244.3500061
882,1968jul,0
883,1968jun,0.620000005
884,1968mar,90.37999725
885,1968may,11.56999969
886,1968nov,78.01000214
887,1968oct,47.68000031
888,1968sep,0.560000002
889,1969apr,58.15999985
890,1969aug,0
891,1969dec,259.0799866
892,1969feb,242.6799927
893,1969jan,330.4500122
894,1969jul,0.910000026
895,1969jun,4.769999981
896,1969mar,45.38999939
897,1969may,1.120000005
898,1969nov,25.01000023
899,1969oct,54.84999847
900,1969sep,0.639999986
901,1970apr,6.820000172
902,1970aug,0
903,1970dec,224.9700012
904,1970feb,76.72000122
905,1970jan,421.519989
906,1970jul,0
907,1970jun,8.539999962
908,1970mar,60.38000107
909,1970may,0.860000014
910,1970nov,234.1600037
911,1970oct,40.52000046
912,1970sep,0.569999993
913,1971apr,20.05999947
914,1971aug,1.429999948
915,1971dec,176.2299957
916,1971feb,3.630000114
917,1971jan,87.06999969
918,1971jul,0
919,1971jun,1.519999981
920,1971mar,106.4899979
921,1971may,16.97999954
922,1971nov,52.20999908
923,1971oct,7.300000191
924,1971sep,7.650000095
925,1972apr,46.47000122
926,1972aug,1.129999995
927,1972dec,87.13999939
928,1972feb,65.43000031
929,1972jan,53.45000076
930,1972jul,0.99000001
931,1972jun,3.900000095
932,1972mar,15.21000004
933,1972may,8.159999847
934,1972nov,159.8300018
935,1972oct,89.34999847
936,1972sep,25.46999931
937,1973apr,3.99000001
938,1973aug,1.659999967
939,1973dec,139.6499939
940,1973feb,215
941,1973jan,343.8399963
942,1973jul,0.939999998
943,1973jun,0.189999998
944,1973mar,78.58000183
945,1973may,2.660000086
946,1973nov,268.5299988
947,1973oct,74.09999847
948,1973sep,15.93000031
949,1974apr,45.81000137
950,1974aug,1.779999971
951,1974dec,116.5299988
952,1974feb,59.02000046
953,1974jan,169.7299957
954,1974jul,27.87000084
955,1974jun,0.99000001
956,1974mar,194.2299957
957,1974may,0.790000021
958,1974nov,24.26000023
959,1974oct,32.97000122
960,1974sep,0
961,1975apr,40.70000076
962,1975aug,4.239999771
963,1975dec,17.97999954
964,1975feb,252.6699982
965,1975jan,48.08000183
966,1975jul,6.519999981
967,1975jun,0.879999995
968,1975mar,219.4799957
969,1975may,1.149999976
970,1975nov,21.56999969
971,1975oct,93.55999756
972,1975sep,0.579999983
973,1976apr,52.38999939
974,1976aug,31.04000092
975,1976dec,27.14999962
976,1976feb,36.77000046
977,1976jan,8.979999542
978,1976jul,0.529999971
979,1976jun,3.829999924
980,1976mar,32.68000031
981,1976may,0.230000004
982,1976nov,30.90999985
983,1976oct,8.850000381
984,1976sep,12.46000004
985,1977apr,5.019999981
986,1977aug,1.25
987,1977dec,160.6100006
988,1977feb,47.47000122
989,1977jan,51.52000046
990,1977jul,0.889999986
991,1977jun,1.830000043
992,1977mar,62.97000122
993,1977may,37.86000061
994,1977nov,122.1600037
995,1977oct,15.92000008
996,1977sep,47.27000046
997,1978apr,84.51999664
998,1978aug,0.300000012
999,1978dec,18.01000023
1000,1978feb,166.5899963
1001,1978jan,373.8999939
1002,1978jul,0
1003,1978jun,1.299999952
1004,1978mar,132.9400024
1005,1978may,3.769999981
1006,1978nov,41.81000137
1007,1978oct,0
1008,1978sep,38.5
1009,1979apr,47.74000168
1010,1979aug,1.470000029
1011,1979dec,178.7700043
1012,1979feb,169.3899994
1013,1979jan,247
1014,1979jul,0.360000014
1015,1979jun,0.639999986
1016,1979mar,85.01999664
1017,1979may,18.19000053
1018,1979nov,97.23999786
1019,1979oct,104.8000031
1020,1979sep,2.00999999
1021,1980apr,43.33000183
1022,1980aug,0
1023,1980dec,128.6399994
1024,1980feb,280.3800049
1025,1980jan,194.6600037
1026,1980jul,3.309999943
1027,1980jun,5.989999771
1028,1980mar,58.5
1029,1980may,11.65999985
1030,1980nov,8.140000343
1031,1980oct,10.22999954
1032,1980sep,1.870000005
1033,1981apr,16.54999924
1034,1981aug,0
1035,1981dec,195.8300018
1036,1981feb,54.15999985
1037,1981jan,197.7200012
1038,1981jul,1.220000029
1039,1981jun,0
1040,1981mar,91.58999634
1041,1981may,11.10000038
1042,1981nov,224.6699982
1043,1981oct,93.73999786
1044,1981sep,15.63000011
1045,1982apr,145.75
1046,1982aug,0.879999995
1047,1982dec,113.0299988
1048,1982feb,111.6999969
1049,1982jan,193.0700073
1050,1982jul,2.869999886
1051,1982jun,5.170000076
1052,1982mar,199.0899963
1053,1982may,0.25999999
1054,1982nov,190.1499939
1055,1982oct,99.27999878
1056,1982sep,44.95000076
1057,1983apr,111.4499969
1058,1983aug,21.20000076
1059,1983dec,298.7900085
1060,1983feb,277.6099854
1061,1983jan,266.4400024
1062,1983jul,0.879999995
1063,1983jun,4.75
1064,1983mar,339.0700073
1065,1983may,13.73999977
1066,1983nov,263.5499878
1067,1983oct,32.29000092
1068,1983sep,12.72000027
1069,1984apr,23.94000053
1070,1984aug,7.510000229
1071,1984dec,56.20999908
1072,1984feb,62.38000107
1073,1984jan,15.17000008
1074,1984jul,0.769999981
1075,1984jun,6.340000153
1076,1984mar,56.72000122
1077,1984may,2.940000057
1078,1984nov,245.8500061
1079,1984oct,52.27999878
1080,1984sep,2.49000001
1081,1985apr,4.050000191
1082,1985aug,1.080000043
1083,1985dec,89.08999634
1084,1985feb,90.76000214
1085,1985jan,25.28000069
1086,1985jul,2.269999981
1087,1985jun,0.550000012
1088,1985mar,117.7600021
1089,1985may,0.370000005
1090,1985nov,120.3600006
1091,1985oct,33.54999924
1092,1985sep,38.47999954
1093,1986apr,19.39999962
1094,1986aug,0
1095,1986dec,45.91999817
1096,1986feb,444.5700073
1097,1986jan,173.6199951
1098,1986jul,0
1099,1986jun,0.680000007
1100,1986mar,182.1600037
1101,1986may,12.10000038
1102,1986nov,2.269999981
1103,1986oct,10.27999973
1104,1986sep,53.70000076
1105,1987apr,3.519999981
1106,1987aug,0
1107,1987dec,211.6799927
1108,1987feb,114.3600006
1109,1987jan,92.76999664
